Código OACI;CIAD;Nome;Município;UF;Tipo;LATGEOPOINT;LONGEOPOINT;Latitude;Longitude;Altitude;Operação Diurna;Operação Noturna;Rampa de Aproximação;Formato da Área de Pouso;Dimensões;Resistência do Pavimento;Superfície;Validade do Registro;Portaria de Registro;Link Portaria;Luzes de Aproximação;Luzes de Área de Toque e Elevação Inicial (TLOF);Indicador Visual de Rampa de Aproximação;Luzes Indicadoras de Área de Aproximação Final de Decolagem (FATO);Luzes de Obstáculo;Luzes de Ponto de Visada de Heliponto;TIPO_USO;id;categoria;parent_id;name;Label
SNKG;MG0257;Green Metals;BRUMADINHO;Minas Gerais;No solo;-20.151944;-44.144167;"20°09'07.0""S";"044°08'39.0""W";832,0;VFR;VFR;12;Quadrado;20 m;4,00;Grama;29/05/2025;PA2015-1295;https://pergamum.anac.gov.br/arquivos/PA2015-1295.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNOO;MG0258;EDIFÍCIO THE ONE;BELO HORIZONTE;Minas Gerais;Elevado;-19.946111;-43.956944;"19°56'46.0""S";"043°57'25.0""W";1062,0;VFR;VFR;31;Quadrado;21 m;4,50;Concreto;11/02/2025;PA2015-0335;https://pergamum.anac.gov.br/arquivos/PA2015-0335.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNRY;MG0259;Bissoli;BELO HORIZONTE;Minas Gerais;No solo;-19.972778;-43.935;"19°58'22.0""S";"043°56'06.0""W";1162,0;VFR;Sem Operação;19;Quadrado;20 m;4,00;Grama;19/12/2023;PA2016-2100;https://pergamum.anac.gov.br/arquivos/PA2016-2100.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNSD;MG0260;Edifício Sede Direcional Engenharia;BELO HORIZONTE;Minas Gerais;Elevado;-19.927222;-43.922222;"19°55'38.0""S";"043°55'20.0""W";908,0;VFR;VFR;20;Quadrado;19 m;3,00;Concreto;09/10/2027;PA2017-3217;https://pergamum.anac.gov.br/arquivos/PA2017-3217.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNUL;MG0261;Uberlândia Business Tower;UBERLÂNDIA;Minas Gerais;Elevado;-18.906111;-48.251111;"18°54'22.0""S";"048°15'04.0""W";948,0;VFR;VFR;1 19;Quadrado;19,7 m;3,00;Concreto;01/03/2026;PA2016-0436;https://pergamum.anac.gov.br/arquivos/PA2016-0436.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNWM;MG0262;Marcelo Machado;JUIZ DE FORA;Minas Gerais;No solo;-21.786111;-43.396944;"21°47'10.0""S";"043°23'49.0""W";928,0;VFR;;14;Quadrado;20 m;6,00;Grama;26/04/2028;PA2018-1263;https://pergamum.anac.gov.br/arquivos/PA2018-1263.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNWV;MG0263;Viganó 3;ESMERALDAS;Minas Gerais;No solo;-19.725556;-44.395278;"19°43'32.0""S";"044°23'43.0""W";718,0;VFR;VFR;14;Quadrado;19,5 m;3,00;Grama;03/12/2030;PA2020-3190;https://pergamum.anac.gov.br/arquivos/PA2020-3190.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNXD;MG0265;Gerdau;CONGONHAS;Minas Gerais;No solo;-20.538611;-43.756667;"20°32'19.0""S";"043°45'24.0""W";1020,0;VFR;;13;Quadrado;24 m;6,00;Concreto;21/09/2027;PA2017-3035;https://pergamum.anac.gov.br/arquivos/PA2017-3035.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNXL;MG0266;Superluna;BETIM;Minas Gerais;No solo;-19.997222;-44.178889;"19°59'50.0""S";"044°10'44.0""W";766,0;VFR;VFR;34;Quadrado;20,6 m;4,30;Concreto;22/05/2025;PA2015-1222;https://pergamum.anac.gov.br/arquivos/PA2015-1222.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSAA;MG0267;Hospital da Unimed;BELO HORIZONTE;Minas Gerais;Elevado;-19.921944;-43.919722;"19°55'19.0""S";"043°55'11.0""W";875,0;VFR;VFR;30;Quadrado;19,5 m;4,00;Concreto;22/06/2032;PA2022-8282;https://pergamum.anac.gov.br/arquivos/PA2022-8282.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSAJ;MG0268;Fazenda Serra Azul;MEDINA;Minas Gerais;No solo;-16.206944;-41.471667;"16°12'25.0""S";"041°28'18.0""W";604,0;VFR;;4;Quadrado;20 m;4,00;Concreto;12/02/2025;PA2015-0372;https://pergamum.anac.gov.br/arquivos/PA2015-0372.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSMS;MG0269;Supermercados BH;CONTAGEM;Minas Gerais;Elevado;-19.865556;-44.030833;"19°51'56.0""S";"044°01'51.0""W";886,0;VFR;Sem Operação;32;Quadrado;20,5 m;3,00;Concreto;11/04/2026;PA2016-0868;https://pergamum.anac.gov.br/arquivos/PA2016-0868.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSNC;MG0270;Minas de Conceição;ITABIRA;Minas Gerais;No solo;-19.650556;-43.253056;"19°39'02.0""S";"043°15'11.0""W";931,0;VFR;VFR;30;Quadrado;21,45 m;6,00;Concreto;16/04/2028;PA2018-1090;https://pergamum.anac.gov.br/arquivos/PA2018-1090.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSQH;MG0271;Hospital Mater Dei;BELO HORIZONTE;Minas Gerais;Elevado;-19.927778;-43.949722;"19°55'40.0""S";"043°56'59.0""W";932,0;VFR;VFR;22;Quadrado;21 m;5,00;Concreto;29/12/2030;PA2020-3778;https://pergamum.anac.gov.br/arquivos/PA2020-3778.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSRH;MG0272;Haras Sahara;MATOZINHOS;Minas Gerais;No solo;-19.534444;-44.020556;"19°32'04.0""S";"044°01'14.0""W";684,0;VFR;VFR;9 27;Quadrado;21 m;5,00;Concreto;14/04/2032;PA2022-7666;https://pergamum.anac.gov.br/arquivos/PA2022-7666.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSRN;MG0273;Serra do Curral;BELO HORIZONTE;Minas Gerais;No solo;-19.952222;-43.918333;"19°57'08.9""S";"043°55'06.4""W";1111,0;VFR;VFR;15;Quadrado;20 m;4,00;Concreto;10/10/2023;PA2018-3607;https://pergamum.anac.gov.br/arquivos/PA2018-3607.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSVQ;MG0274;Vila do Carvalho;OURO PRETO;Minas Gerais;No solo;-20.370278;-43.706389;"20°22'13.0""S";"043°42'23.0""W";1100,0;VFR;VFR;2;Quadrado;19,5 m;10,00;Concreto;29/11/2022;PA2012-2588;https://pergamum.anac.gov.br/arquivos/PA2012-2588.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSWC;MG0275;CEMIG;BELO HORIZONTE;Minas Gerais;No solo;-19.928889;-43.950556;"19°55'44.0""S";"043°57'02.0""W";976,0;VFR;VFR;4;Quadrado;21 m;6,00;Metálico;;;;;;;;;;Privado;62;3;4;Helipontos;
SWAF;MG0276;Fazenda Água Fria;ESMERALDAS;Minas Gerais;No solo;-19.804167;-44.325;"19°48'15.0""S";"044°19'30.0""W";792,0;VFR;VFR;9 30;Quadrado;24 m;4,00;Grama;06/02/2025;PA2015-0283;https://pergamum.anac.gov.br/arquivos/PA2015-0283.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWAH;MG0277;Eco Aviação;BELO HORIZONTE;Minas Gerais;No solo;-19.842222;-43.871389;"19°50'32.0""S";"043°52'17.0""W";698,0;VFR;VFR;13 34;Quadrado;21,45 m;5,00;Concreto;23/04/2025;PA2017-2959;https://pergamum.anac.gov.br/arquivos/PA2017-2959.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWAW;MG0278;Tropical;NOVA SERRANA;Minas Gerais;No solo;-19.873889;-45.003333;"19°52'26.0""S";"045°00'12.0""W";735,0;VFR;;31;Quadrado;20 m;4,00;Concreto;15/03/2023;PA2013-0680;https://pergamum.anac.gov.br/arquivos/PA2013-0680.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWBL;MG0279;Marinas Portobello;CAPITÓLIO;Minas Gerais;No solo;-20.629722;-46.006111;"20°37'47.0""S";"046°00'22.0""W";796,0;VFR;;12;Quadrado;18 m;4,50;Concreto;09/10/2027;PA2017-3204;https://pergamum.anac.gov.br/arquivos/PA2017-3204.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWBM;MG0280;Bauminas;CATAGUASES;Minas Gerais;No solo;-21.375556;-42.7325;"21°22'32.0""S";"042°43'57.0""W";192,0;VFR;VFR;15;Quadrado;21 m;4,00;Concreto;17/01/2028;PA2018-0021;https://pergamum.anac.gov.br/arquivos/PA2018-0021.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWCM;MG0281;Hospital Marcio Cunha;IPATINGA;Minas Gerais;No solo;-19.497222;-42.539444;"19°29'50.0""S";"042°32'22.0""W";279,0;VFR;VFR;2;Quadrado;21 m;4,00;Concreto;26/01/2025;PA2015-0172;https://pergamum.anac.gov.br/arquivos/PA2015-0172.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWDV;MG0282;Fazenda Vereda;ESMERALDAS;Minas Gerais;No solo;-19.686667;-44.433889;"19°41'12.6""S";"044°26'02.2""W";741,0;VFR;VFR;26;Quadrado;21 m;4,00;Grama;01/11/2026;PA2016-2807;https://pergamum.anac.gov.br/arquivos/PA2016-2807.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWMD;MG0283;Fazenda da Máquina;SETE LAGOAS;Minas Gerais;No solo;-19.44;-44.313889;"19°26'24.0""S";"044°18'50.0""W";760,0;VFR;VFR;15;Quadrado;21 m;4,00;Concreto;09/08/2023;PA2013-2030;https://pergamum.anac.gov.br/arquivos/PA2013-2030.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWNG;MG0284;Samarco Mina do Germano;MARIANA;Minas Gerais;No solo;-20.198611;-43.489444;"20°11'55.0""S";"043°29'22.0""W";1016,0;VFR;;31;Quadrado;21 m;10,00;Asfalto;23/06/2026;PA2016-1570;https://pergamum.anac.gov.br/arquivos/PA2016-1570.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWQM;MG0285;Fazenda Quinzeiro Moeda;MOEDA;Minas Gerais;No solo;-20.321944;-44.041944;"20°19'19.0""S";"044°02'31.0""W";801,0;VFR;VFR;2;Quadrado;21 m;4,00;Grama;25/01/2028;PA2018-0166;https://pergamum.anac.gov.br/arquivos/PA2018-0166.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWTA;MG0286;Stelita;POUSO ALEGRE;Minas Gerais;Elevado;-22.229722;-45.934444;"22°13'47.0""S";"045°56'04.0""W";863,0;VFR;VFR;15;Quadrado;18 m;3,00;Concreto;02/06/2032;PA2022-8177;https://pergamum.anac.gov.br/arquivos/PA2022-8177.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWUT;MG0287;Fiat Betim;BETIM;Minas Gerais;No solo;-19.970278;-44.106389;"19°58'13.0""S";"044°06'23.0""W";940,0;VFR;VFR;23;Quadrado;29,25 m;11,00;Concreto;19/09/2022;PA2012-1889;https://pergamum.anac.gov.br/arquivos/PA2012-1889.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWVM;MG0288;Vinte e Oito;BELO HORIZONTE;Minas Gerais;Elevado;-19.962778;-43.958333;"19°57'46.0""S";"043°57'30.0""W";1018,0;VFR;VFR;14;Quadrado;19,5 m;4,00;Concreto;29/05/2023;PA2013-1397;https://pergamum.anac.gov.br/arquivos/PA2013-1397.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWYB;MG0289;Mina Brucutu;SÃO GONÇALO DO RIO ABAIXO;Minas Gerais;No solo;-19.869444;-43.395278;"19°52'10.0""S";"043°23'43.0""W";902,0;VFR;VFR;34;Quadrado;21,45 m;6,00;Concreto;16/04/2028;PA2018-1089;https://pergamum.anac.gov.br/arquivos/PA2018-1089.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWZI;MG0290;Multitoc;ITAJUBÁ;Minas Gerais;No solo;-22.431667;-45.434167;"22°25'54.2""S";"045°26'03.1""W";857,0;VFR;;24 27;Quadrado;19,5 m;3,40;Concreto;13/09/2022;PA2012-1824;https://pergamum.anac.gov.br/arquivos/PA2012-1824.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJXW;MG0291;Fazenda Pacu;INHAÚMA;Minas Gerais;No solo;-19.439722;-44.474722;"19°26'23.0""S";"044°28'29.0""W";705,0;VFR;VFR;13;Quadrado;24 m;5,00;Concreto;30/11/2028;PA2018-3568;https://pergamum.anac.gov.br/arquivos/PA2018-3568.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWUG;MG0295;Hospital MATER DEI Betim/Contagem;BETIM;Minas Gerais;Elevado;-19.941111;-44.147778;"19°56'28.0""S";"044°08'52.0""W";908,0;VFR;VFR;31;Quadrado;24 m;6,00;Concreto;26/03/2029;PA2019-0766;https://pergamum.anac.gov.br/arquivos/PA2019-0766.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJHY;MG0296;Hospital da UNIMED Betim;BETIM;Minas Gerais;Elevado;-19.958611;-44.170556;"19°57'31.0""S";"044°10'14.0""W";847,0;VFR;VFR;5 26;Quadrado;20 m;4,00;Concreto;01/04/2029;PA2019-0919;https://pergamum.anac.gov.br/arquivos/PA2019-0919.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWAC;MG0297;Mina Águas Claras;NOVA LIMA;Minas Gerais;No solo;-19.968889;-43.914444;"19°58'08.1""S";"043°54'52.2""W";1,2;VFR;VFR;30;Quadrado;21,5 m;5,00;Concreto;17/07/2029;PA2019-2056;https://pergamum.anac.gov.br/arquivos/PA2019-2056.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIWF;MG0298;YBYTU;SAPUCAÍ-MIRIM;Minas Gerais;No solo;-22.736111;-45.775278;"22°44'10.0""S";"045°46'31.0""W";1242,0;VFR;VFR;2;Quadrado;20 m;4,00;Grama;11/04/2029;PA2019-1036;https://pergamum.anac.gov.br/arquivos/PA2019-1036.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNOY;MG0300;Aurora;LEOPOLDINA;Minas Gerais;No solo;-21.460833;-42.698056;"21°27'39.0""S";"042°41'53.0""W";175,0;VFR;VFR;7 25;Quadrado;19,5 m;5,00;Concreto;24/10/2029;PA2019-3181;https://pergamum.anac.gov.br/arquivos/PA2019-3181.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWCW;MG0301;Ycambi Ranch;CARATINGA;Minas Gerais;No solo;-19.718056;-42.131944;"19°43'05.0""S";"042°07'55.0""W";645,0;VFR;;11;Quadrado;19,6 m;3,00;Concreto;23/04/2029;PA2019-1200;https://pergamum.anac.gov.br/arquivos/PA2019-1200.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDHM;MG0303;Hospital Metropolitano de Belo Horizonte;BELO HORIZONTE;Minas Gerais;Elevado;-19.985556;-44.006667;"19°59'08.0""S";"044°00'24.0""W";1023,0;VFR;VFR;7;Quadrado;19,5 m;3,00;Concreto;16/04/2029;PA2019-1128;https://pergamum.anac.gov.br/arquivos/PA2019-1128.pdf;;;;;;;Privado;62;3;4;Helipontos;
;MG0305;Retiro do Chalé;BRUMADINHO;Minas Gerais;No solo;-20.205;-43.985833;"20°12'18.0""S";"043°59'09.0""W";1060,0;VFR;VFR;;Quadrado;;4,00;Grama;22/03/2032;PA2022-7547;https://pergamum.anac.gov.br/arquivos/PA2022-7547.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIBF;MG0306;Haras Neves;PEDRO LEOPOLDO;Minas Gerais;No solo;-19.649444;-44.148889;"19°38'58.0""S";"044°08'56.0""W";850,0;VFR;VFR;5;Quadrado;20 m;4,00;Grama;29/05/2029;PA2019-1534;https://pergamum.anac.gov.br/arquivos/PA2019-1534.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSTN;MG0308;Soufer Cambui;CAMBUÍ;Minas Gerais;No solo;-22.561111;-46.038333;"22°33'40.0""S";"046°02'18.0""W";917,0;VFR;VFR;12;Quadrado;;5,00;Concreto;01/09/2030;PA2020-2024;https://pergamum.anac.gov.br/arquivos/PA2020-2024.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWGX;MG0310;Fortunas;FORTUNA DE MINAS;Minas Gerais;No solo;-19.614722;-44.413611;"19°36'53.0""S";"044°24'49.0""W";750,0;VFR;VFR;16;Quadrado;21 m;4,00;Grama;28/05/2029;PA2019-1505;https://pergamum.anac.gov.br/arquivos/PA2019-1505.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNGU;MG0313;Grupo Petrópolis Uberaba;UBERABA;Minas Gerais;No solo;-19.837778;-47.885278;"19°50'16.4""S";"047°53'07.7""W";712,0;VFR;VFR;26;Quadrado;21 m;7,00;Concreto;12/02/2030;PA2019-136;https://pergamum.anac.gov.br/arquivos/PA2019-136.pdf;;;;;;;Privado;62;3;4;Helipontos;
;MG0314;UQ Pouso Alegre;POUSO ALEGRE;Minas Gerais;No solo;-22.273333;-45.923056;"22°16'24.0""S";"045°55'23.0""W";857,0;VFR;VFR;4;Quadrado;;4,00;Grama;27/01/2032;PA2022-7054;https://pergamum.anac.gov.br/arquivos/PA2022-7054.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWPO;MG0320;Pequi Metais;PEQUI;Minas Gerais;No solo;-19.608056;-44.655278;"19°36'29.0""S";"044°39'19.0""W";751,0;VFR;VFR;11;Quadrado;;4,00;Concreto;;;;;;;;;;Privado;62;3;4;Helipontos;
SNDB;MG0321;Palácio dos Leilões;JUATUBA;Minas Gerais;No solo;-19.926667;-44.388056;"19°55'36.0""S";"044°23'17.0""W";;VFR;;;Quadrado;;,00;Aço;14/09/2030;PA2020-2090;https://pergamum.anac.gov.br/arquivos/PA2020-2090.pdf;;;;;;;Privado;62;3;4;Helipontos;
;MG0375;Localiza;BELO HORIZONTE;Minas Gerais;Elevado;-19.884722;-43.946944;"19°53'05.0""S";"043°56'49.0""W";921,0;VFR;VFR;35;Quadrado;;4,00;Concreto;24/08/2031;PA2021-5663;https://pergamum.anac.gov.br/arquivos/PA2021-5663.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJHM;MG0441;Marques Plaza Hotel;POUSO ALEGRE;Minas Gerais;No solo;-22.218611;-45.916944;"22°13'07.0""S";"045°55'01.0""W";825,0;VFR;VFR;15;Quadrado;;5,00;Concreto;;;;;;;;;;Privado;62;3;4;Helipontos;
SDBU;MG0445;Décio Ituiutaba;ITUIUTABA;Minas Gerais;No solo;-18.964444;-49.502222;"18°57'52.0""S";"049°30'08.0""W";591,0;VFR;VFR;2;Quadrado;;3,00;Concreto;14/09/2030;PA2020-2066;https://pergamum.anac.gov.br/arquivos/PA2020-2066.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJGG;MG0446;Haras MTostes;ITABIRITO;Minas Gerais;No solo;-20.225833;-43.709444;"20°13'33.5""S";"043°42'34.8""W";905,0;VFR;VFR;11;Quadrado;21 m;4,50;Grama;20/12/2029;PA2019-3870;https://pergamum.anac.gov.br/arquivos/PA2019-3870.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIXJ;MG0450;Volare Helicentro;DIVINÓPOLIS;Minas Gerais;No solo;-20.166111;-44.918611;"20°09'58.0""S";"044°55'07.0""W";756,0;VFR;Sem Operação;22;Quadrado;;3,00;Concreto;01/10/2030;PA2020-2383;https://pergamum.anac.gov.br/arquivos/PA2020-2383.pdf;;;;;;;Privado;62;3;4;Helipontos;
;MG0451;Décio Uberlândia;UBERLÂNDIA;Minas Gerais;No solo;-19.015278;-48.209722;"19°00'55.0""S";"048°12'35.0""W";886,0;VFR;VFR;19 34;Quadrado;;3,00;Concreto;30/08/2031;PA2021-5770;https://pergamum.anac.gov.br/arquivos/PA2021-5770.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWWK;MG0458;Bruno Forcela;ITAPECERICA;Minas Gerais;No solo;-20.466667;-45.126944;"20°28'00.0""S";"045°07'37.0""W";871,0;VFR;VFR;31;Quadrado;;3,00;Concreto;28/09/2030;PA2020-2439;https://pergamum.anac.gov.br/arquivos/PA2020-2439.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJOF;MG0459;Fazenda Forcela;ITAPECERICA;Minas Gerais;No solo;-20.397778;-45.179722;"20°23'52.0""S";"045°10'47.0""W";962,0;VFR;VFR;19;Quadrado;;3,00;Concreto;08/10/2030;PA2020-2392;https://pergamum.anac.gov.br/arquivos/PA2020-2392.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNNH;MG0461;Haskell;VIÇOSA;Minas Gerais;No solo;-20.764722;-42.831944;"20°45'53.0""S";"042°49'55.0""W";;VFR;;10;Quadrado;;4,00;Concreto;03/12/2030;;;;;;;;;Privado;62;3;4;Helipontos;
SJCX;MG0473;Fazenda Visual;ESMERALDAS;Minas Gerais;No solo;-19.642222;-44.363889;"19°38'32.0""S";"044°21'50.0""W";767,0;VFR;VFR;33;Quadrado;;4,00;Grama;01/10/2030;PA2020-2350;https://pergamum.anac.gov.br/arquivos/PA2020-2350.pdf;;;;;;;Privado;62;3;4;Helipontos;
;MG0482;Anderson Franco;IPATINGA;Minas Gerais;Elevado;-19.459444;-42.571111;"19°27'34.0""S";"042°34'16.0""W";334,0;VFR;VFR;20;Quadrado;;4,00;Concreto;28/01/2031;;;;;;;;;Privado;62;3;4;Helipontos;
;MG0486;Fazenda ACF;EXTREMA;Minas Gerais;No solo;-22.839444;-46.213056;"22°50'22.0""S";"046°12'47.0""W";970,0;VFR;VFR;13;Quadrado;;3,00;Grama;24/08/2031;PA2021-5732;https://pergamum.anac.gov.br/arquivos/PA2021-5732.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDA2;MG0488;Attack;LAGOA SANTA;Minas Gerais;No solo;-19.597222;-43.881389;"19°35'50.0""S";"043°52'53.0""W";743,0;VFR;VFR;18;Quadrado;;4,00;Concreto;09/06/2031;PA2021-5113;https://pergamum.anac.gov.br/arquivos/PA2021-5113.pdf;;;;;;;Privado;62;3;4;Helipontos;
SD9K;MG0491;HELIPONTO VILLA DO LAGO;CARMO DO CAJURU;Minas Gerais;No solo;-20.313889;-44.708611;"20°18'50.0""S";"044°42'31.0""W";;VFR;;12;Quadrado;;4,00;Grama;01/06/2031;PA2021-5037;https://pergamum.anac.gov.br/arquivos/PA2021-5037.pdf;;;;;;;Privado;62;3;4;Helipontos;
SD83;MG0496;HELIPONTO HARAS REI DAVI;ITATIAIUÇU;Minas Gerais;No solo;-20.165556;-44.3675;"20°09'56.0""S";"044°22'03.0""W";854,0;VFR;VFR;16;Quadrado;;3,00;Concreto;15/04/2031;PA2021-4732;https://pergamum.anac.gov.br/arquivos/PA2021-4732.pdf;;;;;;;Privado;62;3;4;Helipontos;
;MG0504;Arvoredo;CONTAGEM;Minas Gerais;Elevado;-19.881667;-44.03;"19°52'54.0""S";"044°01'48.0""W";877,0;VFR;VFR;16;Quadrado;;4,00;Concreto;24/05/2032;PA2022-8038;https://pergamum.anac.gov.br/arquivos/PA2022-8038.pdf;;;;;;;Privado;62;3;4;Helipontos;
;MG0507;CEDRO AGROPEC;FRANCISCO DUMONT;Minas Gerais;No solo;-17.579722;-44.195278;"17°34'47.0""S";"044°11'43.0""W";1055,0;VFR;VFR;;Quadrado;;4,00;Grama;25/02/2032;PA2022-7276;https://pergamum.anac.gov.br/arquivos/PA2022-7276.pdf;;;;;;;Privado;62;3;4;Helipontos;
;MG0513;DOMINGOS HORTA;NOVA LIMA;Minas Gerais;No solo;-20.115556;-43.91;"20°06'56.0""S";"043°54'36.0""W";1429,0;VFR;VFR;23;Quadrado;;4,00;Grama;27/10/2031;PA2021-6207;https://pergamum.anac.gov.br/arquivos/PA2021-6207.pdf;;;;;;;Privado;62;3;4;Helipontos;
;MG0521;Fuad Elias Nejm;CONTAGEM;Minas Gerais;No solo;-19.898056;-44.069444;"19°53'53.0""S";"044°04'10.0""W";905,0;VFR;VFR;7;Quadrado;;4,00;Asfalto;14/02/2032;PA2022-7202;https://pergamum.anac.gov.br/arquivos/PA2022-7202.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDIU;MS0405;Unimed;CAMPO GRANDE;Mato Grosso do Sul;No solo;-20.450278;-54.576111;"20°27'01.4""S";"054°34'34.0""W";636,0;VFR;VFR;15 34;Quadrado;18 m;3,00;Concreto;05/05/2027;PA2017-1260;https://pergamum.anac.gov.br/arquivos/PA2017-1260.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJEO;MS0406;Modelo II;RIBAS DO RIO PARDO;Mato Grosso do Sul;No solo;-21.152222;-53.281389;"21°09'08.0""S";"053°16'53.0""W";343,0;VFR;VFR;22;Quadrado;24 m;5,00;Grama;21/03/2032;PA2022-7534;https://pergamum.anac.gov.br/arquivos/PA2022-7534.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSLE;MS0407;Eldorado Brasil;TRÊS LAGOAS;Mato Grosso do Sul;No solo;-20.595278;-51.613889;"20°35'43.0""S";"051°36'50.0""W";316,0;VFR;VFR;16;Quadrado;24 m;6,00;Concreto;27/03/2025;PA2015-0739;https://pergamum.anac.gov.br/arquivos/PA2015-0739.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWNZ;MT0648;Fazenda Jamaica;SERRA NOVA DOURADA;Mato Grosso;No solo;-11.926667;-51.601389;"11°55'36.0""S";"051°36'05.0""W";336,0;VFR;VFR;9 27;Quadrado;;6,00;Asfalto;14/05/2030;PA2020-1125;https://pergamum.anac.gov.br/arquivos/PA2020-1125.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSWN;MT0684;Fazenda Cayman;SÃO FÉLIX DO ARAGUAIA;Mato Grosso;No solo;-11.540556;-51.724444;"11°32'26.0""S";"051°43'28.0""W";280,0;VFR;Sem Operação;3 21;Quadrado;;6,00;Asfalto;09/09/2030;PA2020-2117;https://pergamum.anac.gov.br/arquivos/PA2020-2117.pdf;;;;;;;Privado;62;3;4;Helipontos;
;MT0733;FRIGORÍFICO NUTRIBRAS;SORRISO;Mato Grosso;No solo;-12.4825;-55.708889;"12°28'57.0""S";"055°42'32.0""W";382,0;VFR;Sem Operação;6 24;Quadrado;;6,00;Concreto;25/05/2031;PA2021-5065;https://pergamum.anac.gov.br/arquivos/PA2021-5065.pdf;;;;;;;Privado;62;3;4;Helipontos;
;MT0735;Ernesto;PONTES E LACERDA;Mato Grosso;No solo;-15.334444;-59.256389;"15°20'04.0""S";"059°15'23.0""W";357,0;VFR;Sem Operação;4 22;Quadrado;;8,00;Grama;23/06/2031;;;;;;;;;Privado;62;3;4;Helipontos;
SIBL;PA0153;Clínica Porto Dias;BELÉM;Pará;No solo;-1.4375;-48.458333;"01°26'15.0""S";"048°27'30.0""W";51,0;VFR;;2;Quadrado;19,5 m;2,00;Metálico;24/05/2023;PA2013-1326;https://pergamum.anac.gov.br/arquivos/PA2013-1326.pdf;;;;;;;Privado;62;3;4;Helipontos;
SITD;PA0154;Fundação Santa Casa de Misericórdia do Pará;BELÉM;Pará;No solo;-1.4397222;-48.481667;"01°26'23.0""S";"048°28'54.0""W";53,0;VFR;VFR;24;Quadrado;19,65 m;4,00;Concreto;15/08/2023;PA2013-2066;https://pergamum.anac.gov.br/arquivos/PA2013-2066.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIWI;PA0155;Miriti Internacional Golfe Marina;MARITUBA;Pará;No solo;-1.3386111;-48.318611;"01°20'19.0""S";"048°19'07.0""W";14,0;VFR;;33;Quadrado;18 m;2,00;Concreto;04/10/2022;PA2016-2901;https://pergamum.anac.gov.br/arquivos/PA2016-2901.pdf;;;;;;;Privado;62;3;4;Helipontos;
